id,group,cult,day,concentration,no,samp,VL,a,b,L
NSA_0.3_CP_9_3,HSR,CP,1,0.3,3,9,8,5.88,-0.2,69.91
NSA_0.3_CP_9_3,HSR,CP,6,0.3,3,9,8,7.85,0.58,77.87
NSA_0.3_CP_9_3,HSR,CP,9,0.3,3,9,8,14.4,2.28,73.31
NSA_0.3_CP_9_3,HSR,CP,11,0.3,3,9,8,11.58,5.2,80.31
NSA_0.3_CP_9_3,HSR,CP,14,0.3,3,9,8,8.73,10.1,76.48
NSA_0.3_CP_10_1,HSR,CP,1,0.3,1,10,8,9.95,0.68,80.64
NSA_0.3_CP_10_1,HSR,CP,6,0.3,1,10,8,6.92,1.81,84.56
NSA_0.3_CP_10_1,HSR,CP,9,0.3,1,10,8,8.61,1.38,78.07
NSA_0.3_CP_10_1,HSR,CP,11,0.3,1,10,8,17.06,5.16,73.34
NSA_0.3_CP_10_1,HSR,CP,14,0.3,1,10,8,8.92,9.14,76.17
NSA_0.3_CP_10_2,HSR,CP,1,0.3,2,10,8,10.28,0.87,80.8
NSA_0.3_CP_10_2,HSR,CP,6,0.3,2,10,8,6.68,1.7,83.77
NSA_0.3_CP_10_2,HSR,CP,9,0.3,2,10,8,8.57,1.27,77.69
NSA_0.3_CP_10_2,HSR,CP,11,0.3,2,10,8,17.02,5.2,73.34
NSA_0.3_CP_10_2,HSR,CP,14,0.3,2,10,8,8.67,9.42,77.64
NSA_0.3_CP_10_3,HSR,CP,1,0.3,3,10,8,10.62,1.08,80.77
NSA_0.3_CP_10_3,HSR,CP,6,0.3,3,10,8,6.85,1.92,84.29
NSA_0.3_CP_10_3,HSR,CP,9,0.3,3,10,8,8.65,1.39,78.1
NSA_0.3_CP_10_3,HSR,CP,11,0.3,3,10,8,17.14,5.12,83.48
NSA_0.3_CP_10_3,HSR,CP,14,0.3,3,10,8,8.65,9.41,78.41
NSA_0.3_CP_11_1,HSR,CP,1,0.3,1,11,10,8.3,1.76,79.76
NSA_0.3_CP_11_1,HSR,CP,6,0.3,1,11,10,6.2,1.52,84.35
NSA_0.3_CP_11_1,HSR,CP,9,0.3,1,11,10,13.11,1.39,82.22
NSA_0.3_CP_11_1,HSR,CP,11,0.3,1,11,10,10.52,4.27,80.41
NSA_0.3_CP_11_1,HSR,CP,14,0.3,1,11,10,7.5,5.92,81.77
NSA_0.3_CP_11_2,HSR,CP,1,0.3,2,11,10,8.65,1.74,79.2
NSA_0.3_CP_11_2,HSR,CP,6,0.3,2,11,10,5.76,0.57,78.94
NSA_0.3_CP_11_2,HSR,CP,9,0.3,2,11,10,13.15,1.42,82.27
NSA_0.3_CP_11_2,HSR,CP,11,0.3,2,11,10,9.96,4.34,81.5
NSA_0.3_CP_11_2,HSR,CP,14,0.3,2,11,10,7.41,6,81.95
NSA_0.3_CP_11_3,HSR,CP,1,0.3,3,11,10,8.73,1.54,78.79
NSA_0.3_CP_11_3,HSR,CP,6,0.3,3,11,10,5.41,-0.04,75.21
NSA_0.3_CP_11_3,HSR,CP,9,0.3,3,11,10,13.3,1.44,82.33
NSA_0.3_CP_11_3,HSR,CP,11,0.3,3,11,10,9.88,4.4,81.74
NSA_0.3_CP_11_3,HSR,CP,14,0.3,3,11,10,7.3,6.12,81.99
NSA_0.3_CP_12_1,HSR,CP,1,0.3,1,12,8,10.76,0.18,76
NSA_0.3_CP_12_1,HSR,CP,6,0.3,1,12,8,5.89,1.09,71.97
NSA_0.3_CP_12_1,HSR,CP,9,0.3,1,12,8,9.87,4.01,82.79
NSA_0.3_CP_12_1,HSR,CP,11,0.3,1,12,8,3.84,9.55,72.26
NSA_0.3_CP_12_1,HSR,CP,14,0.3,1,12,8,2.79,12.21,75.93
NSA_0.3_CP_12_2,HSR,CP,1,0.3,2,12,8,11.07,0.1,76.27
NSA_0.3_CP_12_2,HSR,CP,6,0.3,2,12,8,5.83,1.04,72.33
NSA_0.3_CP_12_2,HSR,CP,9,0.3,2,12,8,9.85,4.06,82.88
NSA_0.3_CP_12_2,HSR,CP,11,0.3,2,12,8,3.56,10.14,74.89
NSA_0.3_CP_12_2,HSR,CP,14,0.3,2,12,8,2.8,11.81,75.49
NSA_0.3_CP_12_3,HSR,CP,1,0.3,3,12,8,11.6,-0.14,77.6
NSA_0.3_CP_12_3,HSR,CP,6,0.3,3,12,8,5.78,1.32,73.53
NSA_0.3_CP_12_3,HSR,CP,9,0.3,3,12,8,9.93,4.03,82.92
NSA_0.3_CP_12_3,HSR,CP,11,0.3,3,12,8,3.49,10.46,76.22
NSA_0.3_CP_12_3,HSR,CP,14,0.3,3,12,8,2.75,12.25,76.16
NSA_0.5_CP_1_1,HSR,CP,1,0.5,1,1,8,4.7,1.87,84.03
NSA_0.5_CP_1_1,HSR,CP,6,0.5,1,1,8,5.31,1.9,81.57
NSA_0.5_CP_1_1,HSR,CP,9,0.5,1,1,8,6.28,4.88,86.99
NSA_0.5_CP_1_1,HSR,CP,11,0.5,1,1,8,3.67,6.46,74.19
NSA_0.5_CP_1_1,HSR,CP,14,0.5,1,1,8,5.59,13.03,74.79
NSA_0.5_CP_1_2,HSR,CP,1,0.5,2,1,8,4.28,0.9,80.21
NSA_0.5_CP_1_2,HSR,CP,6,0.5,2,1,8,5.4,1.9,81.06
NSA_0.5_CP_1_2,HSR,CP,9,0.5,2,1,8,6.27,4.81,86.49
NSA_0.5_CP_1_2,HSR,CP,11,0.5,2,1,8,5.82,7.79,77.9
NSA_0.5_CP_1_2,HSR,CP,14,0.5,2,1,8,5.49,13,74.11
NSA_0.5_CP_1_3,HSR,CP,1,0.5,3,1,8,4.58,0.48,77.15
NSA_0.5_CP_1_3,HSR,CP,6,0.5,3,1,8,5.71,2.1,82.46
NSA_0.5_CP_1_3,HSR,CP,9,0.5,3,1,8,6.26,4.79,86.83
NSA_0.5_CP_1_3,HSR,CP,11,0.5,3,1,8,5.76,7.74,77.75
NSA_0.5_CP_1_3,HSR,CP,14,0.5,3,1,8,5.86,13.51,74.45
NSA_0.5_CP_2_1,HSR,CP,1,0.5,1,2,11,6.25,0.79,77.93
NSA_0.5_CP_2_1,HSR,CP,6,0.5,1,2,11,6.2,0.84,80.53
NSA_0.5_CP_2_1,HSR,CP,9,0.5,1,2,11,5.34,8.34,73.11
NSA_0.5_CP_2_1,HSR,CP,11,0.5,1,2,11,7.22,2,82.91
NSA_0.5_CP_2_1,HSR,CP,14,0.5,1,2,11,4.09,4.31,77.57
NSA_0.5_CP_2_2,HSR,CP,1,0.5,2,2,11,6.48,0.83,77.77
NSA_0.5_CP_2_2,HSR,CP,6,0.5,2,2,11,6.11,0.83,80.39
NSA_0.5_CP_2_2,HSR,CP,9,0.5,2,2,11,5.18,8.58,74.23
NSA_0.5_CP_2_2,HSR,CP,11,0.5,2,2,11,7.27,2.03,82.98
NSA_0.5_CP_2_2,HSR,CP,14,0.5,2,2,11,4.89,4.44,77.84
NSA_0.5_CP_2_3,HSR,CP,1,0.5,3,2,11,5.52,2.24,82.93
NSA_0.5_CP_2_3,HSR,CP,6,0.5,3,2,11,6.12,0.84,80.33
NSA_0.5_CP_2_3,HSR,CP,9,0.5,3,2,11,5.82,8.39,77.27
NSA_0.5_CP_2_3,HSR,CP,11,0.5,3,2,11,7.37,2.05,83.17
NSA_0.5_CP_2_3,HSR,CP,14,0.5,3,2,11,4.13,4.93,80.47
NSA_0.5_CP_3_1,HSR,CP,1,0.5,1,3,10,16.03,0.12,73.21
NSA_0.5_CP_3_1,HSR,CP,6,0.5,1,3,10,16.29,-0.14,79.24
NSA_0.5_CP_3_1,HSR,CP,9,0.5,1,3,10,2.17,5.34,71.72
NSA_0.5_CP_3_1,HSR,CP,11,0.5,1,3,10,6.72,3.3,82.07
NSA_0.5_CP_3_1,HSR,CP,14,0.5,1,3,10,16.06,0.63,71.49
NSA_0.5_CP_3_2,HSR,CP,1,0.5,2,3,10,17.16,0.58,74.38
NSA_0.5_CP_3_2,HSR,CP,6,0.5,2,3,10,16.51,-0.03,79.34
NSA_0.5_CP_3_2,HSR,CP,9,0.5,2,3,10,1.45,5.43,75.86
NSA_0.5_CP_3_2,HSR,CP,11,0.5,2,3,10,6.7,3.23,81.54
NSA_0.5_CP_3_2,HSR,CP,14,0.5,2,3,10,16.03,0.71,71.7
NSA_0.5_CP_3_3,HSR,CP,1,0.5,3,3,10,17.3,0.78,74.8
NSA_0.5_CP_3_3,HSR,CP,6,0.5,3,3,10,16.64,0,79.45
NSA_0.5_CP_3_3,HSR,CP,9,0.5,3,3,10,0.96,5.85,77.42
NSA_0.5_CP_3_3,HSR,CP,11,0.5,3,3,10,6.87,3.53,82.56
NSA_0.5_CP_3_3,HSR,CP,14,0.5,3,3,10,16.16,0.81,71.9
NSA_0.5_CP_4_1,HSR,CP,1,0.5,1,4,9,7.79,-0.21,68.84
NSA_0.5_CP_4_1,HSR,CP,6,0.5,1,4,9,13.45,0.84,76.71
NSA_0.5_CP_4_1,HSR,CP,9,0.5,1,4,9,3.08,3.16,57.75
NSA_0.5_CP_4_1,HSR,CP,11,0.5,1,4,9,6.8,3.96,75.75
NSA_0.5_CP_4_1,HSR,CP,14,0.5,1,4,9,8.71,17.56,71.16
NSA_0.5_CP_4_2,HSR,CP,1,0.5,2,4,9,8.1,-0.1,73.63
NSA_0.5_CP_4_2,HSR,CP,6,0.5,2,4,9,13.63,1,77.73
NSA_0.5_CP_4_2,HSR,CP,9,0.5,2,4,9,3.07,3.13,57.92
NSA_0.5_CP_4_2,HSR,CP,11,0.5,2,4,9,6.86,4.11,76.29
NSA_0.5_CP_4_2,HSR,CP,14,0.5,2,4,9,8.78,17.49,71.56
NSA_0.5_CP_4_3,HSR,CP,1,0.5,3,4,9,9.05,-0.05,78.26
NSA_0.5_CP_4_3,HSR,CP,6,0.5,3,4,9,13.79,1.22,78.77
NSA_0.5_CP_4_3,HSR,CP,9,0.5,3,4,9,2.88,3.31,59.18
NSA_0.5_CP_4_3,HSR,CP,11,0.5,3,4,9,6.72,4.04,76.22
NSA_0.5_CP_4_3,HSR,CP,14,0.5,3,4,9,8.76,17.57,71.68
NSA_0.5_CP_5_1,HSR,CP,1,0.5,1,5,13,7.31,2.61,77.86
NSA_0.5_CP_5_1,HSR,CP,6,0.5,1,5,13,3.23,1.88,80.58
NSA_0.5_CP_5_1,HSR,CP,9,0.5,1,5,13,2.43,3.81,81.83
NSA_0.5_CP_5_1,HSR,CP,11,0.5,1,5,13,6.79,4.34,85.47
NSA_0.5_CP_5_1,HSR,CP,14,0.5,1,5,13,2.72,4.22,85.98
NSA_0.5_CP_5_2,HSR,CP,1,0.5,2,5,13,6.6,2.9,76.81
NSA_0.5_CP_5_2,HSR,CP,6,0.5,2,5,13,3.18,2.08,81.83
NSA_0.5_CP_5_2,HSR,CP,9,0.5,2,5,13,2.43,3.32,79.34
NSA_0.5_CP_5_2,HSR,CP,11,0.5,2,5,13,6.47,4.16,85.16
NSA_0.5_CP_5_2,HSR,CP,14,0.5,2,5,13,2.74,4.2,85.91
NSA_0.5_CP_5_3,HSR,CP,1,0.5,3,5,13,4.79,2.85,77.73
NSA_0.5_CP_5_3,HSR,CP,6,0.5,3,5,13,3.03,1.91,81.59
NSA_0.5_CP_5_3,HSR,CP,9,0.5,3,5,13,2.55,3.81,81.28
NSA_0.5_CP_5_3,HSR,CP,11,0.5,3,5,13,6.19,3.88,84.74
NSA_0.5_CP_5_3,HSR,CP,14,0.5,3,5,13,2.8,4.51,86.77
NSA_0.5_CP_6_1,HSR,CP,1,0.5,1,6,9,10.66,0.84,72.29
NSA_0.5_CP_6_1,HSR,CP,6,0.5,1,6,9,15.3,0.15,77.05
NSA_0.5_CP_6_1,HSR,CP,9,0.5,1,6,9,3.74,6.56,67.06
NSA_0.5_CP_6_1,HSR,CP,11,0.5,1,6,9,10.36,3.75,76.07
NSA_0.5_CP_6_1,HSR,CP,14,0.5,1,6,9,12.8,3.8,74.42
NSA_0.5_CP_6_2,HSR,CP,1,0.5,2,6,9,14.32,-0.41,68.64
NSA_0.5_CP_6_2,HSR,CP,6,0.5,2,6,9,15.48,0.15,77.09
NSA_0.5_CP_6_2,HSR,CP,9,0.5,2,6,9,4.17,4.87,60.68
NSA_0.5_CP_6_2,HSR,CP,11,0.5,2,6,9,11.08,3.76,75.67
NSA_0.5_CP_6_2,HSR,CP,14,0.5,2,6,9,12.59,3.91,75.15
NSA_0.5_CP_6_3,HSR,CP,1,0.5,3,6,9,13.55,-1,64.72
NSA_0.5_CP_6_3,HSR,CP,6,0.5,3,6,9,15.49,0.18,77.15
NSA_0.5_CP_6_3,HSR,CP,9,0.5,3,6,9,4.12,4.81,60.9
NSA_0.5_CP_6_3,HSR,CP,11,0.5,3,6,9,11.23,3.78,75.56
NSA_0.5_CP_6_3,HSR,CP,14,0.5,3,6,9,11.91,4.25,76.51
NSA_0.5_CP_7_1,HSR,CP,1,0.5,1,7,10,6.41,1.29,78.71
NSA_0.5_CP_7_1,HSR,CP,6,0.5,1,7,10,3.88,2.41,76.69
NSA_0.5_CP_7_1,HSR,CP,9,0.5,1,7,10,8.77,3.39,83.14
NSA_0.5_CP_7_1,HSR,CP,11,0.5,1,7,10,6.89,2.42,73.26
NSA_0.5_CP_7_1,HSR,CP,14,0.5,1,7,10,10.85,6.37,76.73
NSA_0.5_CP_7_2,HSR,CP,1,0.5,2,7,10,6.04,1.35,80.51
NSA_0.5_CP_7_2,HSR,CP,6,0.5,2,7,10,4.43,2.03,72.42
NSA_0.5_CP_7_2,HSR,CP,9,0.5,2,7,10,8.81,3.48,83.42
NSA_0.5_CP_7_2,HSR,CP,11,0.5,2,7,10,6.77,3.11,79.94
NSA_0.5_CP_7_2,HSR,CP,14,0.5,2,7,10,9.9,6.54,76.16
NSA_0.5_CP_7_3,HSR,CP,1,0.5,3,7,10,7.13,1.15,76.82
NSA_0.5_CP_7_3,HSR,CP,6,0.5,3,7,10,4.12,2.18,74.57
NSA_0.5_CP_7_3,HSR,CP,9,0.5,3,7,10,8.94,3.64,83.8
NSA_0.5_CP_7_3,HSR,CP,11,0.5,3,7,10,6.76,3.23,80.54
NSA_0.5_CP_7_3,HSR,CP,14,0.5,3,7,10,9.79,6.9,76.85
NSA_0.5_CP_8_1,HSR,CP,1,0.5,1,8,10,4.92,0.25,77.86
NSA_0.5_CP_8_1,HSR,CP,6,0.5,1,8,10,10.68,1.04,77.22
NSA_0.5_CP_8_1,HSR,CP,9,0.5,1,8,10,12.37,1.29,82.81
NSA_0.5_CP_8_1,HSR,CP,11,0.5,1,8,10,12.61,3.94,76.37
NSA_0.5_CP_8_1,HSR,CP,14,0.5,1,8,10,2.93,13.27,65.56
NSA_0.5_CP_8_2,HSR,CP,1,0.5,2,8,10,5.22,-0.37,71.41
NSA_0.5_CP_8_2,HSR,CP,6,0.5,2,8,10,10.7,1.06,77.13
NSA_0.5_CP_8_2,HSR,CP,9,0.5,2,8,10,12.18,1.28,82.5
NSA_0.5_CP_8_2,HSR,CP,11,0.5,2,8,10,13.04,4.12,76.92
NSA_0.5_CP_8_2,HSR,CP,14,0.5,2,8,10,1.06,11.21,67.41
NSA_0.5_CP_8_3,HSR,CP,1,0.5,3,8,10,8.2,-0.33,74.6
NSA_0.5_CP_8_3,HSR,CP,6,0.5,3,8,10,10.95,1.33,78.11
NSA_0.5_CP_8_3,HSR,CP,9,0.5,3,8,10,12.37,1.28,82.65
NSA_0.5_CP_8_3,HSR,CP,11,0.5,3,8,10,13.14,4.19,77.02
NSA_0.5_CP_8_3,HSR,CP,14,0.5,3,8,10,1.45,10.92,70.87
NSA_0.5_CP_9_1,HSR,CP,1,0.5,1,9,12,2.56,8.75,74.63
NSA_0.5_CP_9_1,HSR,CP,6,0.5,1,9,12,1.76,3.07,80.92
NSA_0.5_CP_9_1,HSR,CP,9,0.5,1,9,12,2.88,7.82,86.39
NSA_0.5_CP_9_1,HSR,CP,11,0.5,1,9,12,4.92,2.12,80.39
NSA_0.5_CP_9_1,HSR,CP,14,0.5,1,9,12,1.04,5.41,83.36
NSA_0.5_CP_9_2,HSR,CP,1,0.5,2,9,12,1.61,7.58,73.91
NSA_0.5_CP_9_2,HSR,CP,6,0.5,2,9,12,1.83,2.9,80.67
NSA_0.5_CP_9_2,HSR,CP,9,0.5,2,9,12,2.81,6.88,85.94
NSA_0.5_CP_9_2,HSR,CP,11,0.5,2,9,12,3.23,1.78,78.22
NSA_0.5_CP_9_2,HSR,CP,14,0.5,2,9,12,0.86,5.48,83.5
NSA_0.5_CP_9_3,HSR,CP,1,0.5,3,9,12,2.28,6.61,70.24
NSA_0.5_CP_9_3,HSR,CP,6,0.5,3,9,12,1.7,3.19,83.35
NSA_0.5_CP_9_3,HSR,CP,9,0.5,3,9,12,2.82,6.95,86.73
NSA_0.5_CP_9_3,HSR,CP,11,0.5,3,9,12,2.69,2.41,80.01
NSA_0.5_CP_9_3,HSR,CP,14,0.5,3,9,12,0.9,5.79,84.62
NSA_0.5_CP_10_1,HSR,CP,1,0.5,1,10,12,7.33,3.58,74.78
NSA_0.5_CP_10_1,HSR,CP,6,0.5,1,10,12,9.36,0.83,83.85
NSA_0.5_CP_10_1,HSR,CP,9,0.5,1,10,12,8.45,2.47,84.03
NSA_0.5_CP_10_1,HSR,CP,11,0.5,1,10,12,9.29,2.53,83.89
NSA_0.5_CP_10_1,HSR,CP,14,0.5,1,10,12,5.12,3.56,79.34
NSA_0.5_CP_10_2,HSR,CP,1,0.5,2,10,12,7.34,3.73,76.31
NSA_0.5_CP_10_2,HSR,CP,6,0.5,2,10,12,9.1,0.74,83.46
NSA_0.5_CP_10_2,HSR,CP,9,0.5,2,10,12,8.25,2.23,83.22
NSA_0.5_CP_10_2,HSR,CP,11,0.5,2,10,12,9.36,2.5,83.82
NSA_0.5_CP_10_2,HSR,CP,14,0.5,2,10,12,5.01,3.8,81.06
NSA_0.5_CP_10_3,HSR,CP,1,0.5,3,10,12,7.12,3.7,76.18
NSA_0.5_CP_10_3,HSR,CP,6,0.5,3,10,12,9.11,0.7,83.57
NSA_0.5_CP_10_3,HSR,CP,9,0.5,3,10,12,8.79,2.45,83.84
NSA_0.5_CP_10_3,HSR,CP,11,0.5,3,10,12,9.34,2.6,83.93
NSA_0.5_CP_10_3,HSR,CP,14,0.5,3,10,12,5.01,3.94,81.99
NSA_0.5_CP_11_1,HSR,CP,1,0.5,1,11,10,6.81,2.34,63.45
NSA_0.5_CP_11_1,HSR,CP,6,0.5,1,11,10,5.26,3.75,85.25
NSA_0.5_CP_11_1,HSR,CP,9,0.5,1,11,10,4.78,3.96,82
NSA_0.5_CP_11_1,HSR,CP,11,0.5,1,11,10,0.65,4.39,71.25
NSA_0.5_CP_11_1,HSR,CP,14,0.5,1,11,10,5.13,6.69,76.99
NSA_0.5_CP_11_2,HSR,CP,1,0.5,2,11,10,14.08,-2.43,64.67
NSA_0.5_CP_11_2,HSR,CP,6,0.5,2,11,10,5.29,3.83,85.33
NSA_0.5_CP_11_2,HSR,CP,9,0.5,2,11,10,4.85,4.11,81.81
NSA_0.5_CP_11_2,HSR,CP,11,0.5,2,11,10,0.75,3.74,79.39
NSA_0.5_CP_11_2,HSR,CP,14,0.5,2,11,10,5.23,7.25,78.63
NSA_0.5_CP_11_3,HSR,CP,1,0.5,3,11,10,5.17,5.78,77.66
NSA_0.5_CP_11_3,HSR,CP,6,0.5,3,11,10,5.33,3.88,85.43
NSA_0.5_CP_11_3,HSR,CP,9,0.5,3,11,10,4.78,4.22,82.04
NSA_0.5_CP_11_3,HSR,CP,11,0.5,3,11,10,0.73,3.83,80.09
NSA_0.5_CP_11_3,HSR,CP,14,0.5,3,11,10,5.12,7.7,79.69
NSA_0.5_CP_12_1,HSR,CP,1,0.5,1,12,10,16.66,-0.33,77.18
NSA_0.5_CP_12_1,HSR,CP,6,0.5,1,12,10,5.03,2.72,85.15
NSA_0.5_CP_12_1,HSR,CP,9,0.5,1,12,10,5.81,2.54,85.21
NSA_0.5_CP_12_1,HSR,CP,11,0.5,1,12,10,4.37,2.96,84.56
NSA_0.5_CP_12_1,HSR,CP,14,0.5,1,12,10,11.66,1.99,78.08
NSA_0.5_CP_12_2,HSR,CP,1,0.5,2,12,10,16.81,-0.25,77.49
NSA_0.5_CP_12_2,HSR,CP,6,0.5,2,12,10,4.81,2.6,84.56
NSA_0.5_CP_12_2,HSR,CP,9,0.5,2,12,10,5.78,2.52,85.06
NSA_0.5_CP_12_2,HSR,CP,11,0.5,2,12,10,4.23,2.82,83.16
NSA_0.5_CP_12_2,HSR,CP,14,0.5,2,12,10,11.72,2.06,78.16
NSA_0.5_CP_12_3,HSR,CP,1,0.5,3,12,10,16.76,-0.22,77.47
NSA_0.5_CP_12_3,HSR,CP,6,0.5,3,12,10,4.73,2.62,84.55
NSA_0.5_CP_12_3,HSR,CP,9,0.5,3,12,10,6.06,2.73,85.59
NSA_0.5_CP_12_3,HSR,CP,11,0.5,3,12,10,4.28,2.79,82.7
NSA_0.5_CP_12_3,HSR,CP,14,0.5,3,12,10,11.76,2.08,78.27
NSA_0.0_BP_1_1,HSR,BP,1,0,1,1,14,17.06,-16.87,64.49
NSA_0.0_BP_1_1,HSR,BP,6,0,1,1,14,25.7,-22.63,51.77
NSA_0.0_BP_1_1,HSR,BP,9,0,1,1,14,5.88,-4.6,73.06
NSA_0.0_BP_1_1,HSR,BP,11,0,1,1,14,18.37,-17.77,59.56
NSA_0.0_BP_1_1,HSR,BP,14,0,1,1,14,6.78,-3.96,68.21
NSA_0.0_BP_1_2,HSR,BP,1,0,2,1,14,19.25,-18.75,61.38
NSA_0.0_BP_1_2,HSR,BP,6,0,2,1,14,29.1,-25.79,47.53
NSA_0.0_BP_1_2,HSR,BP,9,0,2,1,14,5.76,-4.56,72.14
NSA_0.0_BP_1_2,HSR,BP,11,0,2,1,14,18.43,-17.82,59.3
NSA_0.0_BP_1_2,HSR,BP,14,0,2,1,14,9.77,-7.04,69.91
NSA_0.0_BP_1_3,HSR,BP,1,0,3,1,14,21.68,-20.66,57.72
NSA_0.0_BP_1_3,HSR,BP,6,0,3,1,14,29.26,-26.08,46.89
NSA_0.0_BP_1_3,HSR,BP,9,0,3,1,14,5.74,-4.55,71.71
NSA_0.0_BP_1_3,HSR,BP,11,0,3,1,14,18.48,-17.85,59.25
NSA_0.0_BP_1_3,HSR,BP,14,0,3,1,14,9.7,-6.83,70.6
NSA_0.0_BP_2_1,HSR,BP,1,0,1,2,11,19.85,-18.26,56.51
NSA_0.0_BP_2_1,HSR,BP,6,0,1,2,11,9.78,-9.7,73.88
NSA_0.0_BP_2_1,HSR,BP,9,0,1,2,11,5.59,-4.49,74.59
NSA_0.0_BP_2_1,HSR,BP,11,0,1,2,11,4.33,-2.51,82.69
NSA_0.0_BP_2_1,HSR,BP,14,0,1,2,11,1.45,11.5,83.11
NSA_0.0_BP_2_2,HSR,BP,1,0,2,2,11,19.91,-18.1,56.67
NSA_0.0_BP_2_2,HSR,BP,6,0,2,2,11,7.82,-7.87,75.27
NSA_0.0_BP_2_2,HSR,BP,9,0,2,2,11,6.17,-5.1,73.96
NSA_0.0_BP_2_2,HSR,BP,11,0,2,2,11,4.23,-2.43,82.96
NSA_0.0_BP_2_2,HSR,BP,14,0,2,2,11,2.88,7.9,79.54
NSA_0.0_BP_2_3,HSR,BP,1,0,3,2,11,17.27,-15.61,57.06
NSA_0.0_BP_2_3,HSR,BP,6,0,3,2,11,6.32,-6.21,76.53
NSA_0.0_BP_2_3,HSR,BP,9,0,3,2,11,6.99,-6.18,73.46
NSA_0.0_BP_2_3,HSR,BP,11,0,3,2,11,4.31,-2.39,83.26
NSA_0.0_BP_2_3,HSR,BP,14,0,3,2,11,2.83,7.89,79.52
NSA_0.0_BP_3_1,HSR,BP,1,0,1,3,9,25.31,-22.78,48.7
NSA_0.0_BP_3_1,HSR,BP,6,0,1,3,9,28.56,-25.29,36.58
NSA_0.0_BP_3_1,HSR,BP,9,0,1,3,9,19.3,-10.79,43.38
NSA_0.0_BP_3_1,HSR,BP,11,0,1,3,9,6.79,-2.89,73.49
NSA_0.0_BP_3_1,HSR,BP,14,0,1,3,9,5.38,18.91,64.56
NSA_0.0_BP_3_2,HSR,BP,1,0,2,3,9,25.15,-22.67,49.13
NSA_0.0_BP_3_2,HSR,BP,6,0,2,3,9,27.98,-24.6,36.4
NSA_0.0_BP_3_2,HSR,BP,9,0,2,3,9,19.48,-10.98,42.98
NSA_0.0_BP_3_2,HSR,BP,11,0,2,3,9,6.97,-3.01,72.93
NSA_0.0_BP_3_2,HSR,BP,14,0,2,3,9,5.24,19.11,64.93
NSA_0.0_BP_3_3,HSR,BP,1,0,3,3,9,25.12,-22.61,49.07
NSA_0.0_BP_3_3,HSR,BP,6,0,3,3,9,28.78,-25.18,36.25
NSA_0.0_BP_3_3,HSR,BP,9,0,3,3,9,20.41,-12.42,43.23
NSA_0.0_BP_3_3,HSR,BP,11,0,3,3,9,6.92,-3.01,73.35
NSA_0.0_BP_3_3,HSR,BP,14,0,3,3,9,5.04,19.04,65.39
NSA_0.0_BP_4_1,HSR,BP,1,0,1,4,14,27.23,-22.92,39.67
NSA_0.0_BP_4_1,HSR,BP,6,0,1,4,14,22.39,-20.36,51.94
NSA_0.0_BP_4_1,HSR,BP,9,0,1,4,14,32.26,-26.74,39.25
NSA_0.0_BP_4_1,HSR,BP,11,0,1,4,14,20.27,-17.58,55.43
NSA_0.0_BP_4_1,HSR,BP,14,0,1,4,14,24.21,-21.4,46.71
NSA_0.0_BP_4_2,HSR,BP,1,0,2,4,14,27.67,-23.39,41.12
NSA_0.0_BP_4_2,HSR,BP,6,0,2,4,14,23.85,-21.69,49.8
NSA_0.0_BP_4_2,HSR,BP,9,0,2,4,14,31.85,-26.36,39.07
NSA_0.0_BP_4_2,HSR,BP,11,0,2,4,14,20.28,-17.38,55.49
NSA_0.0_BP_4_2,HSR,BP,14,0,2,4,14,24.32,-21.39,46.49
NSA_0.0_BP_4_3,HSR,BP,1,0,3,4,14,27.73,-23.47,41.52
NSA_0.0_BP_4_3,HSR,BP,6,0,3,4,14,25.55,-22.89,48.51
NSA_0.0_BP_4_3,HSR,BP,9,0,3,4,14,32.24,-26.7,38.95
NSA_0.0_BP_4_3,HSR,BP,11,0,3,4,14,20.24,-17.37,55.46
NSA_0.0_BP_4_3,HSR,BP,14,0,3,4,14,24.19,-21.43,46.68
NSA_0.0_BP_5_1,HSR,BP,1,0,1,5,13,1.84,-1.01,72.93
NSA_0.0_BP_5_1,HSR,BP,6,0,1,5,13,23.47,-24.2,55.28
NSA_0.0_BP_5_1,HSR,BP,9,0,1,5,13,4.55,-3.91,85.21
NSA_0.0_BP_5_1,HSR,BP,11,0,1,5,13,21.82,-20.28,53.99
NSA_0.0_BP_5_1,HSR,BP,14,0,1,5,13,20.85,-19.39,50.31
NSA_0.0_BP_5_2,HSR,BP,1,0,2,5,13,0.99,0.42,76.45
NSA_0.0_BP_5_2,HSR,BP,6,0,2,5,13,24.16,-24.52,53.88
NSA_0.0_BP_5_2,HSR,BP,9,0,2,5,13,3.24,-2.37,82.49
NSA_0.0_BP_5_2,HSR,BP,11,0,2,5,13,21.22,-19.69,53.27
NSA_0.0_BP_5_2,HSR,BP,14,0,2,5,13,20.91,-19.52,49.88
NSA_0.0_BP_5_3,HSR,BP,1,0,3,5,13,0.92,0.38,78.21
NSA_0.0_BP_5_3,HSR,BP,6,0,3,5,13,24.2,-24.67,53.51
NSA_0.0_BP_5_3,HSR,BP,9,0,3,5,13,3.2,-1.85,81.75
NSA_0.0_BP_5_3,HSR,BP,11,0,3,5,13,21.25,-19.55,53.3
NSA_0.0_BP_5_3,HSR,BP,14,0,3,5,13,20.74,-19.49,50
